"chr" "pos" "mu1" "mu2" "diff" "diff.se" "stat" "phi1" "phi2" "pval" "fdr"
"396" "22" 10526917 0.510638695711384 0.71411831600146 -0.203479620290077 0.33615606407253 -0.605312954420402 0.0157916536037876 0.0230227247240914 0.544971075527808 0.99987446092617
"397" "22" 10526922 0.108979235992794 0.595192436139882 -0.486213200147087 0.269316537605763 -1.80535961315093 0.0190036208068702 0.0261276162636252 0.0710184267214669 0.99987446092617
"398" "22" 10526936 0.425384904532102 0.584097485759705 -0.158712581227603 0.317531470883078 -0.499832601745621 0.0154420075613281 0.0396237868516349 0.617192952626634 0.99987446092617
"399" "22" 10526939 0.759645905763816 0.420071081804599 0.339574823959217 0.293467430291478 1.15711247282856 0.0156961394784886 0.0260362612927138 0.247226411409696 0.99987446092617
"400" "22" 10526942 0.309451004331168 0.794494452313199 -0.485043447982031 0.285533605771041 -1.69872630814241 0.0160974037062711 0.0240213799307757 0.089370764105094 0.99987446092617
"401" "22" 10526958 0.793604936446436 0.727227155357286 0.0663777810891505 0.234246672377643 0.283367018260729 0.0154437181185009 0.0206498010541049 0.776895508286336 0.99987446092617
"402" "22" 10526961 0.694181852446855 0.731874466332577 -0.0376926138857225 0.242889371533556 -0.155184286771129 0.0147892208509238 0.0238690179712896 0.876676035558105 0.99987446092617
"403" "22" 10526976 0.942635289396538 0.944550552793376 -0.00191526339683767 0.12982307726291 -0.0147528731964888 0.0196383106147863 0.0273926244306831 0.98822933722602 0.99987446092617
"404" "22" 10526990 0.925993929023395 0.811924470240156 0.114069458783239 0.19495607923631 0.585103369077162 0.0190564227371475 0.028294406476623 0.558478213635373 0.99987446092617
"405" "22" 10526993 0.925993929023395 0.698807297096525 0.22718663192687 0.214122068681301 1.06101455737855 0.0190564227371475 0.0225789455751585 0.288683285518974 0.99987446092617
"406" "22" 10526996 0.795900309143975 0.65483756894665 0.141062740197325 0.256318676928459 0.550341246637667 0.0154125323982356 0.0238803434336585 0.582085338669551 0.99987446092617
"407" "22" 10526998 0.937284953036519 0.93773099168232 -0.000446038645800284 0.142066607982066 -0.00313964450996529 0.0188787890618186 0.0270286190282512 0.997494930234656 0.99987446092617
"408" "22" 10527014 0.927840354594526 0.640950999507366 0.28688935508716 0.291959855945247 0.982632883409017 0.0186155757549004 0.0239576141969458 0.32578815417094 0.99987446092617
"409" "22" 10527018 0.751733533647436 0.89410398904308 -0.142370455395644 0.260227174764129 -0.547100645905597 0.0209810253566473 0.0262463555109876 0.584309588551021 0.99987446092617
"410" "22" 10527030 0.361278928127681 0.89410398904308 -0.532825060915398 0.262568858650941 -2.02927743850894 0.0153556023660049 0.0262463555109876 0.0424300399592501 0.99987446092617
"411" "22" 10527033 0.927840354594526 0.856957018129816 0.0708833364647098 0.268435529558337 0.264060933294992 0.0186155757549004 0.0263624530302645 0.791732966444042 0.99987446092617
"412" "22" 10527035 0.927840354594526 0.515230729361075 0.412609625233451 0.363580966562688 1.13484935455858 0.0186155757549004 0.0239576141969406 0.256438442983129 0.99987446092617
"416" "22" 10527057 0.894003679563703 0.785641179519003 0.1083625000447 0.427147857069413 0.253688502122324 0.0181389919509549 0.0259648503046896 0.799736217514111 0.99987446092617
"417" "22" 10527068 0.714173953041794 0.515230729361075 0.198943223680719 0.410225640019209 0.484960480947518 0.0161440017551054 0.0239576141969406 0.627704378688743 0.99987446092617
"418" "22" 10527071 0.914443784184156 0.856957018129816 0.0574867660543401 0.278687981585113 0.206276444816058 0.0183649122336542 0.0263624530302645 0.836574977180775 0.99987446092617
"419" "22" 10527087 0.639573921995358 0.128487721136667 0.511086200858691 0.333177025850669 1.53397791925714 0.0162993236577418 0.0263193287579206 0.125035085032072 0.99987446092617
"420" "22" 10527090 0.639573921995358 0.89410398904308 -0.254530067047722 0.324956734255243 -0.783273710671271 0.0162993236577418 0.0262463555109876 0.433466397694745 0.99987446092617
"421" "22" 10527093 0.639573921995358 0.89410398904308 -0.254530067047722 0.324956734255243 -0.783273710671271 0.0162993236577418 0.0262463555109876 0.433466397694745 0.99987446092617
"422" "22" 10527108 0.517450014578274 0.914152651451098 -0.396702636872825 0.372707806104059 -1.06437973762767 0.016740816200184 0.0266221582358927 0.287156709056121 0.99987446092617
"424" "22" 10527114 0.785873241521308 0.914152651451098 -0.128279409929791 0.418552192682189 -0.306483664815476 0.0179687760624685 0.0266221582358927 0.759236415408301 0.99987446092617
"426" "22" 10527116 0.785873241521308 0.914152651451098 -0.128279409929791 0.418552192682189 -0.306483664815476 0.0179687760624685 0.0266221582358927 0.759236415408301 0.99987446092617
"428" "22" 10527119 0.785873241521308 0.513938481435532 0.271934760085776 0.465468846505414 0.584216886108216 0.0179687760624685 0.0240229585480468 0.559074402084661 0.99987446092617
"430" "22" 10527130 0.517450014578274 0.927201859521292 -0.409751844943018 0.365422987202429 -1.12130834483062 0.016740816200184 0.0270288949530085 0.262156634702905 0.99987446092617
"432" "22" 10527136 0.517450014578274 0.430987015651112 0.0864629989271615 0.411529104614216 0.210101783707899 0.016740816200184 0.0242719887459388 0.833588233353697 0.99987446092617
"434" "22" 10527138 0.177623019659139 0.0883687999226371 0.089254219736502 0.294570405829588 0.302997918223111 0.0182798473388684 0.0272957392401178 0.761891448091297 0.99987446092617
"436" "22" 10527153 0.914443784184156 0.915024070934919 -0.000580286750762937 0.194183990659227 -0.00298833466545283 0.0183649122336542 0.0264138008423567 0.997615657456677 0.99987446092617
"437" "22" 10527154 0.785873241521308 0.785641179519003 0.000232062002304412 0.555368984004042 0.000417851930857419 0.0179687760624685 0.0259648503046896 0.999666602405369 0.99987446092617
"438" "22" 10527156 0.636818161511689 0.928427932647129 -0.29160977113544 0.293906405485156 -0.992185830907887 0.0187718157002589 0.026693298845117 0.321106883057928 0.99987446092617
"439" "22" 10527157 0.785873241521308 0.785641179519003 0.000232062002304412 0.555368984004042 0.000417851930857419 0.0179687760624685 0.0259648503046896 0.999666602405369 0.99987446092617
"440" "22" 10527172 0.915054438775352 0.757652003734165 0.157402435041187 0.234001699770239 0.672655092658461 0.0182367892007457 0.0257195846794159 0.501166743463331 0.99987446092617
"441" "22" 10527173 0.175443203204225 0.514985198733871 -0.339541995529646 0.424384099907875 -0.800081802318592 0.0179687760624717 0.0259648503046886 0.423663403836232 0.99987446092617
"442" "22" 10527189 0.454068206571553 0.499000771812346 -0.0449325652407932 0.266804768650638 -0.168409903121444 0.0156422680954791 0.0278628226990354 0.866260817810668 0.99987446092617
"443" "22" 10527190 0.592241790864168 0.785641179519003 -0.193399388654835 0.446643181567806 -0.433006472808933 0.0154657208972858 0.0259648503046896 0.665010067426012 0.99987446092617
"444" "22" 10527191 0.654721905924957 0.435571003543652 0.219150902381306 0.250351054718247 0.875374392282648 0.0153436368378063 0.024561381393795 0.381370228489544 0.99987446092617
"445" "22" 10527192 0.258479447113392 0.514985198733871 -0.256505751620479 0.388179028683706 -0.660792399038855 0.0179635575790336 0.0259648503046886 0.508745458002921 0.99987446092617
"446" "22" 10527194 0.778154384816835 0.556318526419176 0.221835858397659 0.236353553552871 0.938576361823286 0.0138586267811967 0.0301026912076797 0.347948293914271 0.99987446092617
"447" "22" 10527195 0.761891437663061 0.514985198733871 0.24690623892919 0.385346143161656 0.640738835228488 0.0163709368342771 0.0259648503046886 0.521692378071468 0.99987446092617
"448" "22" 10527199 0.869012812262741 0.822006639720966 0.0470061725417759 0.183100153580867 0.256723829131117 0.0161392155907383 0.0218989545109304 0.797391974925979 0.99987446092617
"449" "22" 10527200 0.928700179865521 0.785641179519003 0.143059000346518 0.406780867175593 0.351685666387953 0.0184063423033026 0.0259648503046896 0.725074011275938 0.99987446092617
"450" "22" 10527231 0.400294563828332 0.354304302764976 0.0459902610633559 0.21707877132116 0.211859781513665 0.016007976625663 0.0197777457043712 0.832216428025567 0.99987446092617
"451" "22" 10527232 0.191853864489481 0.514985198733871 -0.32313133424439 0.367888172731506 -0.878341186793789 0.0161934630726307 0.0259648503046886 0.379758590813916 0.99987446092617
"452" "22" 10527253 0.657477305909244 0.849908867431911 -0.192431561522667 0.188422572661177 -1.02127658488508 0.0134162663887595 0.0267990229619906 0.307123416782804 0.99987446092617
"453" "22" 10527254 0.758985742232424 0.260080480977452 0.498905261254972 0.458370891312337 1.08843137884821 0.0178409554465428 0.0259648503046901 0.27640471485759 0.99987446092617
"454" "22" 10527255 0.824742450974819 0.857469396766852 -0.0327269457920334 0.162531586639373 -0.201357449765431 0.0134307463513639 0.0215172634542382 0.840419083920826 0.99987446092617
"455" "22" 10527256 0.928700179865521 0.785641179519003 0.143059000346518 0.406780867175593 0.351685666387953 0.0184063423033026 0.0259648503046896 0.725074011275938 0.99987446092617
"456" "22" 10527269 0.684761246119684 0.78044386339925 -0.0956826172795656 0.203590602812319 -0.469975607704111 0.0158156299549568 0.0238798216346286 0.63837244475667 0.99987446092617
"457" "22" 10527270 0.50710760964838 0.260080480977452 0.247027128670928 0.484844190038176 0.509497966040342 0.0166964162329859 0.0259648503046901 0.610403223648112 0.99987446092617
"458" "22" 10527272 0.95593489430501 0.461811457161906 0.494123437143104 0.170469597924168 2.89860152871899 0.0189864643869969 0.0190334237270399 0.00374830929263154 0.99987446092617
"459" "22" 10527273 0.914443784184156 0.260080480977452 0.654363303206704 0.439716866938017 1.4881469245503 0.0183649122336542 0.0259648503046901 0.136712150770585 0.99987446092617
"460" "22" 10527274 0.856797520608314 0.504281327832124 0.35251619277619 0.201227784891334 1.75182663252271 0.0158121272095779 0.0200601115015601 0.0798036232285699 0.99987446092617
"461" "22" 10527275 0.314604568663327 0.785641179519003 -0.471036610855677 0.453289454268843 -1.03915192912542 0.0200222908219061 0.0259648503046896 0.298734083070322 0.99987446092617
"462" "22" 10527288 0.355958275365565 0.594045280720864 -0.238087005355299 0.227685948393119 -1.04568159359673 0.0154152374370305 0.0197859018030675 0.295708063724955 0.99987446092617
"463" "22" 10527289 0.389162796448289 0.859488501056742 -0.470325704608453 0.360557880367025 -1.30443884385412 0.0188773861534464 0.0259648503046901 0.19208399836394 0.99987446092617
"464" "22" 10527291 0.772163797151225 0.795930560856045 -0.0237667637048204 0.188789143871316 -0.125890521125625 0.0253841536764815 0.0192083003869842 0.899818586025196 0.99987446092617
"465" "22" 10527292 0.915054438775352 0.785641179519003 0.129413259256349 0.413693971626296 0.312823652584555 0.0182367892007457 0.0259648503046896 0.754414644455174 0.99987446092617
"466" "22" 10527293 0.59744254360769 0.463408067512575 0.134034476095116 0.222569252272377 0.602214702734799 0.0145666357204566 0.020680318195408 0.54703123005431 0.99987446092617
"467" "22" 10527294 0.510425213639911 0.260080480977452 0.250344732662458 0.484434760082758 0.516776980701572 0.0213903381072953 0.0259648503046901 0.605311850886232 0.99987446092617
"468" "22" 10527317 0.728090692741848 0.821819427943966 -0.0937287352021178 0.197241242143173 -0.475198463484033 0.0146216957822322 0.0302660683279393 0.634645522174676 0.99987446092617
"469" "22" 10527318 0.894003679563703 0.634280288381737 0.259723391181966 0.32033746257942 0.810780572121108 0.0181389919509549 0.0273009408625796 0.417491693284286 0.99987446092617
"470" "22" 10527335 0.426999261281614 0.571152155630887 -0.144152894349273 0.202805713429238 -0.710793063527618 0.0131581161976782 0.0186711852912094 0.477212479657754 0.99987446092617
"471" "22" 10527336 0.712757525568087 0.915024070934919 -0.202266545366832 0.26016287141226 -0.777461227533561 0.0171998923905337 0.0264138008423567 0.436886701138415 0.99987446092617
"472" "22" 10527344 0.808509581770093 0.702991355221037 0.105518226549056 0.165432595546165 0.637832140641291 0.0122838708041245 0.0219116049411889 0.52358295498272 0.99987446092617
"473" "22" 10527345 0.819232721580608 0.76180503408857 0.0574276874920382 0.238301052028393 0.240987972999782 0.0172979458379257 0.0233815657701056 0.809564438025537 0.99987446092617
"474" "22" 10527363 0.525836276625652 0.652144013697344 -0.126307737071691 0.193078818391224 -0.654177077134176 0.0124027273884835 0.0284498445483531 0.51299772810066 0.99987446092617
"475" "22" 10527364 0.572982433874647 0.314827922316167 0.25815451155848 0.261163188856109 0.988479703779057 0.0238607856322179 0.0257812163877064 0.322917769680554 0.99987446092617
"476" "22" 10527380 0.455094132782331 0.373157731391048 0.0819364013912839 0.223410363180306 0.366752912554715 0.011879548882505 0.0943544359929214 0.713803334023792 0.99987446092617
"477" "22" 10527381 0.445230640769373 0.361872152812548 0.0833584879568247 0.252230259025508 0.330485677170061 0.0163100248850915 0.0256983045168219 0.741033013213143 0.99987446092617
"478" "22" 10527383 0.930885619897695 0.792591425263035 0.13829419463466 0.145822751502552 0.948371863853082 0.0143351845936321 0.0310561672490253 0.342940177840962 0.99987446092617
"479" "22" 10527384 0.821352852638257 0.870383722451078 -0.0490308698128207 0.182717900985554 -0.268341906011153 0.0160764116867691 0.0210093149784146 0.788436152291503 0.99987446092617
"480" "22" 10527390 0.777457823712897 0.60636196494912 0.171095858763777 0.18468103707294 0.926439776793123 0.0118441594072752 0.0383338223349386 0.354217480682833 0.99987446092617
"481" "22" 10527391 0.821352852638257 0.797265468077532 0.0240873845607252 0.193861888864014 0.124250231450192 0.0160764116867691 0.0255513765433774 0.901117151397188 0.99987446092617
"482" "22" 10527415 0.974702694710087 0.597459035735644 0.377243658974443 0.16542039971846 2.28051473467903 0.0203944304604834 0.0205738556970219 0.0225771778990609 0.99987446092617
"483" "22" 10527416 0.841631220569478 0.889504101983237 -0.0478728814137587 0.162605240519828 -0.294411676159485 0.0150722762068025 0.0214558968250694 0.768443345798177 0.99987446092617
"484" "22" 10527434 0.503749263664905 0.211985084694598 0.291764178970307 0.19178922580807 1.52127512763561 0.0194401064614919 0.019384902646315 0.128190809194867 0.99987446092617
"485" "22" 10527435 0.0715813522492071 0.503714233106334 -0.432132880857127 0.184838960671668 -2.33788850189831 0.0201514415924423 0.0220488707377983 0.0193930328906573 0.99987446092617
"486" "22" 10527437 0.895969642285297 0.795930560856045 0.100039081429252 0.153810882276549 0.65040314409863 0.0162056249898673 0.0192083003869842 0.515431846933399 0.99987446092617
"487" "22" 10527438 0.935538046040562 0.810842166839167 0.124695879201395 0.16144292150043 0.772383688566139 0.0193476985755631 0.0276544240152479 0.439887211813423 0.99987446092617
"488" "22" 10527440 0.61133645155173 0.322078990929038 0.289257460622692 0.206354445127422 1.40175056778679 0.0130794812484035 0.0204266324067122 0.1609897444272 0.99987446092617
"489" "22" 10527441 0.2219820150696 0.426685821266126 -0.204703806196526 0.230471786966324 -0.888194641483113 0.0156472691739439 0.0192357668705788 0.374436060689953 0.99987446092617
"490" "22" 10527445 0.825385127772988 0.824867883823182 0.000517243949806012 0.155008318610525 0.00333687865556199 0.0132202468799067 0.0185571519041621 0.997337560980392 0.99987446092617
"491" "22" 10527446 0.793604936446436 0.961732778886472 -0.168127842440036 0.182095452259456 -0.923295119970826 0.0154437181185009 0.0280994319027683 0.355853430322194 0.99987446092617
"492" "22" 10527459 0.61133645155173 0.767934218841655 -0.156597767289925 0.184280080548926 -0.849781304758808 0.0130794812484035 0.0202841523251252 0.395446685489606 0.99987446092617
"493" "22" 10527460 0.592532568292706 0.653761980067018 -0.0612294117743118 0.277208632949427 -0.220878444956231 0.0153980160809677 0.0217337487436239 0.8251870813592 0.99987446092617
"494" "22" 10527482 0.731420044857654 0.702991355221037 0.028428689636617 0.20608454670301 0.137946731530462 0.016676857375239 0.0219116049411889 0.890282517007401 0.99987446092617
"495" "22" 10527483 0.759645905763816 0.3883481094267 0.371297796337116 0.335553361560323 1.1065238464922 0.0156961394784886 0.0274556443693744 0.26849984837688 0.99987446092617
"496" "22" 10527485 0.397712495130209 0.182013090180044 0.215699404950166 0.208572869123961 1.03416808646368 0.0170688779417224 0.0187537080708047 0.301057590694947 0.99987446092617
"497" "22" 10527486 0.425384904532102 0.381610571471173 0.0437743330609284 0.352994445109203 0.124008560665555 0.0154420075613281 0.0239576141969516 0.90130849695515 0.99987446092617
"498" "22" 10527490 0.617774410247376 0.4366671539904 0.181107256256976 0.223655503574285 0.809759891273246 0.0142970904381874 0.0209755833328949 0.418078188722313 0.99987446092617
"499" "22" 10527491 0.912502812679076 0.640950999507366 0.27155181317171 0.303895728697301 0.893569035457527 0.0187663514935152 0.0239576141969458 0.371552519863296 0.99987446092617
"500" "22" 10527492 0.8415225283654 0.835570201152872 0.00595232721252759 0.17017849170585 0.0349769653783045 0.0155592261225572 0.0273585328441256 0.972098108597229 0.99987446092617
"501" "22" 10527493 0.912502812679076 0.640950999507366 0.27155181317171 0.303895728697301 0.893569035457527 0.0187663514935152 0.0239576141969458 0.371552519863296 0.99987446092617
"502" "22" 10527500 0.552551398203155 0.835570201152872 -0.283018802949717 0.201287450283481 -1.40604296269405 0.0151503933563076 0.0273585328441256 0.159711367612581 0.99987446092617
"503" "22" 10527501 0.892024568105598 0.914152651451098 -0.0221280833455002 0.226341031594412 -0.0977643478498953 0.0184807157747377 0.0266221582358927 0.922119418016927 0.99987446092617
"504" "22" 10527528 0.739609186022725 0.683348371960159 0.0562608140625661 0.202853458946243 0.277347077810862 0.0168488399528473 0.0224249194915269 0.781513613925003 0.99987446092617
"505" "22" 10527529 0.894003679563703 0.727227155357286 0.166776524206417 0.235679564059744 0.707641007703749 0.0181389919509549 0.0206498010541049 0.479168220212823 0.99987446092617
"506" "22" 10527539 0.897978517534258 0.949752437715165 -0.0517739201809069 0.119849346625543 -0.43199167653929 0.014298749715733 0.0277705896304257 0.665747462672482 0.99987446092617
"507" "22" 10527540 0.762023336804691 0.86992042689625 -0.10789709009156 0.219928961221587 -0.490599734988286 0.01573572033407 0.0217828828474642 0.623709573895738 0.99987446092617
"508" "22" 10527548 0.964397150946216 0.857246612105367 0.107150538840849 0.134879524269714 0.79441664271134 0.0197916238026902 0.020963991292949 0.426952918604409 0.99987446092617
"509" "22" 10527549 0.950711803805197 0.958627858483832 -0.00791605467863432 0.103548274500381 -0.0764479632019865 0.019082533298211 0.027922923637015 0.93906271210367 0.99987446092617
"510" "22" 10527558 0.964876586504872 0.93773099168232 0.0271455948225521 0.1146851468049 0.236696691584061 0.0195822769005125 0.0270286190282512 0.812892101773638 0.99987446092617
"511" "22" 10527559 0.950711803805197 0.966373090347219 -0.0156612865420215 0.0962790878480205 -0.16266550600005 0.019082533298211 0.0285557012505215 0.870781807421751 0.99987446092617
"512" "22" 10527567 0.810583407093907 0.505217412025134 0.305365995068772 0.215671108426818 1.41588735411164 0.0139024791560498 0.0253619792329627 0.156808488032632 0.99987446092617
"513" "22" 10527568 0.870402267505953 0.966373090347219 -0.0959708228412661 0.122345247178113 -0.784426245030588 0.0148115324157908 0.0285557012505215 0.432790043551498 0.99987446092617
"514" "22" 10527569 0.89017996142951 0.945229006628976 -0.0550490451994657 0.128387997313675 -0.428770962638906 0.0145897692978723 0.027162063137277 0.66808991245714 0.99987446092617
"515" "22" 10527570 0.828110265162598 0.856872572273113 -0.0287623071105153 0.146579829240728 -0.196222817692596 0.0147287926310601 0.023873401900063 0.84443576927427 0.99987446092617
"516" "22" 10527612 0.507486363914986 0.653709564411765 -0.146223200496779 0.249343034097503 -0.586433870214315 0.0157350174495559 0.0201701432539696 0.557583988917266 0.99987446092617
"517" "22" 10527613 0.54819454003285 0.737503037101831 -0.189308497068981 0.194711467741062 -0.972251399803187 0.0137070350522667 0.0174841790231843 0.330925495393356 0.99987446092617
"518" "22" 10527632 0.592241790864168 0.653709564411765 -0.061467773547597 0.260953643364227 -0.235550547427319 0.0154657208972858 0.0201701432539696 0.813781451093813 0.99987446092617
"519" "22" 10527633 0.507392204767131 0.277268925763532 0.230123279003598 0.211932708220104 1.08583182339463 0.0142863342874714 0.0383238108926167 0.277553404200379 0.99987446092617
"520" "22" 10527640 0.761891437663061 0.752854148575797 0.00903728908726342 0.22697853328786 0.0398156114428765 0.0163709368342771 0.0183626499325415 0.968240129968978 0.99987446092617
"521" "22" 10527641 0.857469573460248 0.892574704135969 -0.0351051306757209 0.15103641421115 -0.23242825817252 0.0151504913650998 0.0249014764866254 0.816205402961317 0.99987446092617
"522" "22" 10527644 0.712757525568087 0.216224366499477 0.49653315906861 0.257645372604827 1.92719610699233 0.0171998923905337 0.0208232871229484 0.0539551949584573 0.99987446092617
"523" "22" 10527645 0.251938287488485 0.53864998804729 -0.286711700558805 0.265031990158925 -1.08180035318332 0.0158498558903236 0.156592433094283 0.279341249649469 0.99987446092617
"524" "22" 10527667 0.389162796448289 0.283148287087271 0.106014509361018 0.318589986780614 0.332761586239121 0.0188773861534464 0.0208086809726477 0.739314256991831 0.99987446092617
"525" "22" 10527668 0.513818821739857 0.696822134589668 -0.183003312849811 0.303186315700401 -0.603600173797584 0.0167875108887552 0.0258121443950882 0.546109497246535 0.99987446092617
"526" "22" 10527688 0.915054438775352 0.915024070934919 3.03678404331986e-05 0.193007883421463 0.000157339896665701 0.0182367892007457 0.0264138008423567 0.99987446092617 0.99987446092617
"527" "22" 10527689 0.751733533647436 0.915024070934919 -0.163290537287483 0.238086951633089 -0.685844126137273 0.0209810253566473 0.0264138008423567 0.492811407145112 0.99987446092617
"528" "22" 10527696 0.429996610634155 0.89410398904308 -0.464107378408924 0.280890092161281 -1.65227393689075 0.0258688399191762 0.0262463555109876 0.098478719911673 0.99987446092617
"529" "22" 10527697 0.84071018257233 0.650604382348639 0.190105800223691 0.235106900528326 0.808593026391358 0.0148916179904099 0.0211807770209188 0.418749277342554 0.99987446092617
"530" "22" 10527732 0.821923509670732 0.792534383991332 0.0293891256793998 0.227482186350984 0.129193086064572 0.0154079730774059 0.0219530397147478 0.897204866884272 0.99987446092617
"531" "22" 10527733 0.711947425234454 0.718532303042175 -0.00658487780772166 0.202402043096533 -0.0325336528573533 0.0136082781026867 0.0260799385501917 0.974046479127253 0.99987446092617
"532" "22" 10527774 0.617774410247376 0.497554970523476 0.1202194397239 0.231585799644337 0.519114038548691 0.0142970904381874 0.0221074083821301 0.603681219141257 0.99987446092617
"533" "22" 10527775 0.637284411910432 0.544880247516466 0.092404164393966 0.24491352527425 0.377293023284417 0.0919808326284394 0.0189132553668472 0.705955856359686 0.99987446092617
"534" "22" 10527781 0.821352852638257 0.659357850455841 0.161995002182416 0.204269584819405 0.793045143385572 0.0160764116867691 0.0188855620480918 0.427751521700759 0.99987446092617
"535" "22" 10527782 0.733386061878931 0.880903127372007 -0.147517065493076 0.167282370041739 -0.881844664540976 0.0150220830769341 0.0211858463106229 0.377860814441738 0.99987446092617
"536" "22" 10527813 0.617774410247376 0.278569632442419 0.339204777804957 0.237325619394951 1.42928006959275 0.0142970904381874 0.0238567243755087 0.152923752032231 0.99987446092617
"537" "22" 10527814 0.541358838397264 0.651674826454035 -0.110315988056771 0.228080084204108 -0.483672164721098 0.0176282863622342 0.0202736320033842 0.628618550780633 0.99987446092617
"538" "22" 10527821 0.855135253428656 0.9580876917978 -0.102952438369144 0.137696668812355 -0.747675591988661 0.0168827423367088 0.0281481447726817 0.454655856975896 0.99987446092617
"539" "22" 10527822 0.795540101896691 0.849908867431911 -0.0543687655352206 0.176794666845553 -0.307524918626176 0.0139478139045568 0.0267990229619906 0.758443859030756 0.99987446092617
"540" "22" 10527837 0.713488357637818 0.961732778886472 -0.248244421248655 0.152579750643422 -1.62698143234485 0.013816980594148 0.0280994319027683 0.103741041336591 0.99987446092617
"541" "22" 10527838 0.596878798058056 0.504281475516583 0.0925973225414725 0.227342340614214 0.407303462660325 0.0137651055399179 0.0191930817213204 0.683785119908719 0.99987446092617
"542" "22" 10527859 0.583628576597395 0.954743756342787 -0.371115179745392 0.165357058744284 -2.24432620272534 0.0162978325122816 0.0278036557721964 0.0248114208381558 0.99987446092617
"543" "22" 10527860 0.418292977579441 0.658816342816173 -0.240523365236732 0.23322959631441 -1.03127291320476 0.0155810534535858 0.0349614314493133 0.302412856785804 0.99987446092617
"544" "22" 10527861 0.878978313381821 0.849908867431911 0.0290694459499102 0.161191279270164 0.18034130680971 0.016525115599488 0.0267990229619906 0.856884629097505 0.99987446092617
"545" "22" 10527862 0.655685907928967 0.757228644472459 -0.101542736543492 0.218826932261147 -0.46403217142537 0.0139823306699831 0.0256600349504267 0.64262469641365 0.99987446092617
"546" "22" 10527873 0.78635369748009 0.836055555445415 -0.0497018579653258 0.19137439736797 -0.259710069104804 0.0305603243479441 0.025765735708502 0.795087425071875 0.99987446092617
"547" "22" 10527874 0.837675194890135 0.698807297096525 0.13886789779361 0.220861108656302 0.62875668169226 0.0179138690944457 0.0225789455751585 0.529508363531718 0.99987446092617
"548" "22" 10527879 0.428528198065893 0.174519362081615 0.254008835984278 0.202447657887492 1.25468893359804 0.0134190620369344 0.0260924387653201 0.209591704599644 0.99987446092617
"549" "22" 10527880 0.567980543195057 0.698807297096525 -0.130826753901467 0.257742703859864 -0.507586643354988 0.0162570237067082 0.0225789455751585 0.611743259547886 0.99987446092617
"551" "22" 10527939 0.384520623538861 0.50434183581061 -0.11982121227175 0.36808258945624 -0.325528062733853 0.0167408162001561 0.0238951013369669 0.744781447182853 0.99987446092617
"553" "22" 10527941 0.636818161511689 0.596226772092922 0.0405913894187667 0.348839727059719 0.11636114315563 0.0187718157002589 0.0226621811000352 0.907366329419164 0.99987446092617
"554" "22" 10528005 0.489987288781939 0.679726263662437 -0.189738974880497 0.137841038857086 -1.37650569419474 0.0109803565842676 0.0188739817927313 0.168665125626173 0.99987446092617
"555" "22" 10528006 0.66385457487898 0.364123971603474 0.299730603275506 0.173163691147767 1.73090906811252 0.0127460906114647 0.0170221332793507 0.0834679840208641 0.99987446092617
"556" "22" 10528746 0.497452019086104 0.370917705169787 0.126534313916317 0.189283197811435 0.66849205518163 0.0380257069749633 0.01800755619936 0.503819551622044 0.99987446092617
"557" "22" 10528747 0.597761363023023 0.817406711227441 -0.219645348204418 0.140881736879627 -1.55907609509449 0.0152186221208001 0.0149479151333316 0.11897837078336 0.99987446092617
"558" "22" 10529049 0.759645905763816 0.556732623540653 0.202913282223163 0.259073398944568 0.783227004585595 0.0156961394784886 0.0200621380593526 0.433493819610984 0.99987446092617
"559" "22" 10529050 0.735594252940418 0.717858852157225 0.0177354007831929 0.181338463168605 0.0978027522307989 0.0133942583474706 0.0191853111144 0.92208892189959 0.99987446092617
"560" "22" 10529080 0.698130767145693 0.755301148725018 -0.057170381579325 0.228136984814769 -0.250596726461267 0.0158456063302834 0.0199504488207727 0.80212591288721 0.99987446092617
"561" "22" 10529081 0.698130767145693 0.774497312437475 -0.0763665452917822 0.222957514819491 -0.342516130723872 0.0158456063302834 0.0205485985277952 0.731962506752057 0.99987446092617
"562" "22" 10529185 0.212508714931168 0.301722151142566 -0.089213436211398 0.181536880609324 -0.491434224891136 0.0137942803429673 0.0197178140905702 0.623119362700174 0.99987446092617
"563" "22" 10529186 0.38234608655572 0.406260922668469 -0.023914836112749 0.159763418501096 -0.149689061094952 0.0109809442583396 0.0296759072124584 0.881009938919001 0.99987446092617
"564" "22" 10529326 0.652850136099126 0.677253886184198 -0.024403750085072 0.130423498154912 -0.187111605119548 0.0105758558259239 0.017626997585482 0.851573129284209 0.99987446092617
"565" "22" 10529327 0.611010076249236 0.450249298769982 0.160760777479254 0.145185055266943 1.10728185613646 0.0101000336710683 0.0152622623583035 0.268172086355498 0.99987446092617
"566" "22" 10529356 0.635948738915278 0.764404746775473 -0.128456007860194 0.125048242879988 -1.02725160227543 0.0123741733637941 0.0123767835306783 0.304302005366289 0.99987446092617
"567" "22" 10529357 0.792934189140836 0.664615405077929 0.128318784062907 0.123075355847651 1.04260339674944 0.00939294909230661 0.015011466361212 0.297132015425452 0.99987446092617
"568" "22" 10529493 0.820449116537631 0.644166924539738 0.176282191997893 0.113459612442859 1.55369993077203 0.0436173434409822 0.010705779280038 0.120256009607202 0.99987446092617
